job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level
1718850,Mitarbeiter*in IT-Support,Laendle,https://www.cvonline.hu/hu/allas/mitarbeiterin-it-support-1718850,2026-03-09,2026-03-09,False,Vorarlberger Rheintal,,"English: B2, German: native","Fachschule, HTL etc.",,,Flexible Arbeitsmodell (Home-Office),Full-time,1-3 years
1837466,Portuguese Speaking Sales Support Intern,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/portuguese-speaking-sales-support-intern-1837466,2026-03-09,2026-03-16,False,,2500 Ft/hour gross,"{'English': 'B2'}, {'Portuguese': 'A1'}",Active or passive student status (at least two years finished),"MS Office: Excel, Word, PowerPoint, Outlook",,Hybrid,Full-time,
1852601,Cloud Platform Engineer (AWS),Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/cloud-platform-engineer-aws-1852601,2026-03-09,2026-03-25,True,,,{'English': 'CEFR level not specified'},,Python,"AWS, GitHub, Azure DevOps, Jenkins, Terraform, Docker/Kubernetes",Hybrid,Full-time,5+ years
1852602,Senior Azure Devops Engineer,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-azure-devops-engineer-1852602,2026-03-09,2026-03-25,True,Hungary,,,,"Docker, Jenkins, Terraform, Git, Kubernetes, Spinnaker, Grafana, Cloudwatch, Kibana","Bash shell scripting, Azure, PostgreSQL, RabbitMQ or Aurora DB, Ansible, Microservice, AWS certificate",,,5+ years
1852603,Application Developer (Salesforce),Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/application-developer-salesforce-1852603,2026-03-09,2026-03-16,False,Budapest,,{'English': 'CEFR level not specified'},Bachelor's degree in IT/Computer Science (optional),"Salesforce, Apex, Lightning, Visualforce, JavaScript","Salesforce CRM, Enterprise systems, SaaS applications",Hybrid,Full-time,
1852604,Application Support Engineer (Workday),Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/application-support-engineer-workday-1852604,2026-03-09,2026-03-16,False,Budapest,,"{'Language': 'Salesforce Platform Developer I or II certification'}, {'Language': 'Java, Python, JavaScript, .NET'}",Bachelor’s degree in IT/Computer Science,"Apex, Lightning, Visualforce","Salesforce CRM, Workday",Hybrid Model: Enjoy the best of both worlds with a flexible schedule (usually 2-3 days in the office).,,
1852605,Application Support Engineer (Salesforce),Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/application-support-engineer-salesforce-1852605,2026-03-09,2026-03-16,False,Budapest,,,,,"Salesforce, Jira, ServiceNow",Hybrid,Full-time,3-5 years
1852606,BI Analyst,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/bi-analyst-1852606,2026-03-09,2026-03-16,False,Budapest,,,,Power BI,"Azure Data Factory, Salesforce, ERP systems",Hybrid,Full-time,2-4 years
1852608,BI Developer,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/bi-developer-1852608,2026-03-09,2026-03-16,False,Budapest,,{'English': 'CEFR level not specified'},Bachelor's degree in IT/Computer Science (optional),"Salesforce, Apex, Lightning, Visualforce, JavaScript","Salesforce CRM, APIs, data models",Hybrid,Full-time,
1852609,Infrastructure Project Engineer,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/infrastructure-project-engineer-1852609,2026-03-09,2026-03-16,False,Budapest,,,,,"Microsoft Office 365, Exchange Online, Teams, SharePoint, OneDrive",Hybrid,Full-time,
1847963,SAP SuccessFactors System Specialist,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-successfactors-system-specialist-1847963,2026-03-09,2026-03-20,False,City not specified,,"{'Language': 'English', 'CEFR Level': 'B2'}, {'Language': 'German', 'CEFR Level': None}","Degree in Computer Science, Business Informatics, HR IT, or a comparable qualification",,SAP SuccessFactors,Hybrid,Full-time,2+ years
1847964,SAP SuccessFactors System Specialist,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-successfactors-system-specialist-1847964,2026-03-09,2026-03-20,False,City not specified,,"{'Language': 'English', 'Level': 'B2'}, {'Language': 'German', 'Level': 'Not specified'}","Degree in Computer Science, Business Informatics, HR IT, or a comparable qualification",,SAP SuccessFactors,Hybrid,Full-time,2+ years
1847966,IT integrációs rendszerszervező,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/it-integracios-rendszerszervezo-1847966,2026-03-09,2026-03-20,False,Budapest,,{'English': 'B2'},Bachelor,Java (J2EE),"Tibco, MQ, Oracle, SQL, XML, XSD",Home-Office,Full-time,
1847969,Business Analyst (Hybrid - Siófok),Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/business-analyst-hybrid-siofok-1847969,2026-03-09,2026-03-20,False,Siófok,,"English: Alapszintű, English: Tárgyalási szintű",Felsőfokú informatikai főiskolai vagy egyetemi végzettség,,,Hybrid,Full-time,5+ years
1837390,Teszt technikus,Hire-One Kft.,https://www.cvonline.hu/hu/allas/teszt-technikus-1837390,2026-03-09,2026-03-09,False,,,"{'Language': 'English', 'Level': 'B2'}",High School with Diploma,,"Windows OS, Microsoft Office",Three-shift work arrangement (Három műszakos munkarend),Full-time,
1837391,Rendszer technikus,Hire-One Kft.,https://www.cvonline.hu/hu/allas/it-technikus-1837391,2026-03-09,2026-03-09,False,Tatabánya,,,High School with Diploma,,,"Műszakos munkarend (3 műszak 8 óra, 5+2)",,
1852530,IT Tesztmérnök,Work Force Kft.,https://www.cvonline.hu/hu/allas/it-tesztmernok-1852530,2026-03-09,2026-03-25,True,,,English: B2,Bachelor,"Java, Python",,,Full-time,0-1 years
1857397,IT Support Specialist (German speaking),Trenkwalder Kft,https://www.cvonline.hu/hu/allas/it-support-specialist-german-speaking-1857397,2026-03-09,2026-03-11,False,,,"German: B2, English: A1",Bachelor,,MS Office,Home-Office,Full-time,1-3 years
1847628,Business Consultant (m/w/d),Vienna,https://www.cvonline.hu/hu/allas/business-consultant-m-w-d-1847628,2026-03-09,2026-03-22,False,Wien,50000 EUR gross/year,,Bachelor with Finance/Accounting focus or first work experience in finance field,,,Home-Office (with high-quality IT equipment) or On-site at customer's location,Full-time,0-1 years
1847656,Full-Stack-Developer (m/w/d),Vienna,https://www.cvonline.hu/hu/allas/full-stack-developer-m-w-d-1847656,2026-03-09,2026-03-14,False,Wien,55000 EUR gross/year,English: B2,Bachelor,"C#, .NET, ASP.NET Core","SQL Server, Azure",Hybrid,Full-time,3-5 years
1857043,IT RENDSZERGAZDA,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/it-rendszergazda-1857043,2026-03-09,2026-03-25,True,Budapest,,English: B2,High School with Diploma,,"Microsoft Power Platform, Linux, Azure",Hybrid,Full-time,1-3 years
1847437,Senior product owner,Magyar Posta ZRt.,https://www.cvonline.hu/hu/allas/senior-product-owner-1847437,2026-03-09,2026-03-22,False,Budapest,,,Felsőfokú végzettség (IT vagy gazdasági területen),,"Word, Excel, Power Point, Outlook",Full-time,Full-time,5+ years
1852354,Diákmunka - Software Developer trainee,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-software-developer-trainee-1852354,2026-03-09,2026-03-23,False,,2200-2800 Ft/hour,"{'English': 'B2'}, {'German': None}",Bachelor,C#,.Net development environment,Hybrid,Full-time,0-1 years
1852357,Diákmunka - Student for IT Support & Virtual Integration Tester,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-student-it-support-virtual-integration-tester-1852357,2026-03-09,2026-03-23,False,Hungary,,,Bachelor,"C#, .NET, C++","PowerShell, Windows OS",Hybrid,Full-time,5+ years
1847349,Medior .NET Developer,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/medior-net-developer-1847349,2026-03-09,2026-03-17,False,Hungary,,,,"C#, .NET","Azure App Services, Azure Functions, Git repositories (Bitbucket or GitHub), Terraform",,Full-time,3-5 years
1847350,Senior Scrum Master (German speaking),HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-scrum-master-german-speaking-1847350,2026-03-09,2026-03-20,False,Hungary,,"{'English': 'C1'}, {'German': 'C1'}",,"Jira, Confluence",,,Full-time,5+ years
1718404,Rollout Planer:in Glasfasernetz FTTH,Laendle,https://www.cvonline.hu/hu/allas/rollout-planerin-glasfasernetz-ftth-1718404,2026-03-09,2026-03-09,False,,,,,,,,,
1718405,Baukoordinator:in Glasfaserausbau FTTH,Laendle,https://www.cvonline.hu/hu/allas/baukoordinatorin-glasfaserausbau-ftth-1718405,2026-03-09,2026-03-09,False,,,,,,,,,
1847124,RENDSZERGAZDA,HABI Kft.,https://www.cvonline.hu/hu/lite/allas/rendszergazda-1847124,2026-03-09,2026-03-20,False,Kiskunhalas,,English: B2,Bachelor,,"Microsoft Azure, Windows Server 2012 R2, Office 365, Octopus 8 ERP, pfSense, Ubiquiti",On-site,Full-time,3-5 years
1847125,GAZDASÁGINFORMATIKUS,HABI Kft.,https://www.cvonline.hu/hu/lite/allas/gazdasaginformatikus-1847125,2026-03-09,2026-03-20,False,Kiskunhalas,,,"Bachelor, Master, PhD (gazdaságinformatikus, gazdasági vagy IT területen)",,"ERP-rendszerek, Power BI/ SQL",On-site,Full-time,
1847126,IT SUPPORT MUNKATÁRS,HABI Kft.,https://www.cvonline.hu/hu/lite/allas/it-support-munkatars-1847126,2026-03-09,2026-03-20,False,Kiskunhalas,,English,Bachelor,,,On-site,Full-time,2-3 years
1857045,IT SUPPORT MUNKATÁRS,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/it-support-munkatars-1857045,2026-03-09,2026-03-25,True,Budapest,,Hungarian,High School with Diploma,,"MS Windows, MS Office",On-site,Full-time,1-3 years
1842182,IT vezető,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/it-vezeto-1842182,2026-03-09,2026-03-14,False,,,English: B2,Bachelor,,,,Full-time,3-5 years
1842165,Diákmunka - Informatikai rendszertámogató gyakornok,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-informatikai-rendszertamogato-gyakornok-1842165,2026-03-09,2026-03-14,False,,2600 Ft/hour,English: B1,Bachelor,,"Zabbix, M365, Google Workspace, Linux (RHEL, Ubuntu), Windows, Windows Server, Postfix, Exchange",On-site with home office,Full-time,
1722074,Senior System Engineer 80-100% (w/m/d),Laendle,https://www.cvonline.hu/hu/allas/senior-system-engineer-80-100-w-m-d-1722074,2026-03-09,2026-03-09,False,Du möchtest in einem innovativen und international ausgerichteten Umfeld arbeiten?,,"English: B2, German",Bachelor,"Linux, Windows, Oracle, MS-SQL","VMware, Microsoft, RHEL",,Full-time,3-5 years
1713712,Bereichsassistenz IT 80% (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/bereichsassistenz-it-80-m-w-d-1713712,2026-03-09,2026-03-09,False,,,"{'English': 'B2'}, {'German': 'native'}",High School with Diploma,SAP,MS-Office,On-site,Full-time,
1856497,IT mérnök,Humán Centrum Kft.,https://www.cvonline.hu/hu/allas/it-mernok-1856497,2026-03-09,2026-03-18,False,,,"{'Language': 'English', 'Level': 'B2'}",Felsőfokú informatikai végzettség,,"Windows Server, VMware, Azure, AWS",Normál munkarend (Full-time),Full-time,
1842014,SAP ABAP Developer (Logistics),Pannonjob Kft.,https://www.cvonline.hu/hu/allas/sap-abap-developer-logistics-1842014,2026-03-09,2026-03-14,False,Hajdú-Bihar megye,,English: B2,,ABAP (classic and/or OO),"S/4 HANA, EWM, WM, LE, TM modules",Hybrid,Full-time,3-5 years
1851904,Mobiltelefon tesztelő,Viapan „Dologidő” Kft.,https://www.cvonline.hu/hu/allas/mobiltelefon-tesztelo-1851904,2026-03-09,2026-03-10,False,Budaörs,,,High School with Diploma,,"MS Office, Excel, webes alkalmazások",On-site,Full-time,
1851905,Mobiltelefon tesztelő,Viapan „Dologidő” Kft.,https://www.cvonline.hu/hu/allas/mobiltelefon-tesztelo-1851905,2026-03-09,2026-03-10,False,Budaörs,,,High School with Diploma,,"MS Office, Excel, webes alkalmazások",On-site,Full-time,
1851906,Mobiltelefon tesztelő,Viapan „Dologidő” Kft.,https://www.cvonline.hu/hu/allas/mobiltelefon-tesztelo-1851906,2026-03-09,2026-03-10,False,Budaörs,,,High School with Diploma,,"MS Office, Excel, webes alkalmazások",On-site,Full-time,
1851910,Senior Java Developer with SAP Commerce Cloud/Hybris Focus,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-java-developer-sap-commerce-cloud-hybris-focus-1851910,2026-03-09,2026-03-25,True,Hungary,,"English: B2, German: unknown","University degree in (Business) Informatics, Computer Science, Business Administration, or a comparable discipline.","Java, Spring framework","SAP Commerce Cloud, REST API, CI/CD tools, Agile software development practices (e.g., SCRUM)",Home-Office,,
1851911,Senior Angular developer with SAP commerce/Hybris focus,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-angular-developer-sap-commerce-hybris-focus-1851911,2026-03-09,2026-03-25,True,,,"English: B2, German: unknown","University degree in (Business) Informatics, Computer Science, Business Administration, or related field","JavaScript/TypeScript, HTML5, CSS3, Angular","SAP Commerce Cloud, Spartacus, CI/CD pipelines, SCRUM",Home-Office,,
1846904,Application Specialist - IFS ERP system,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/application-specialist-ifs-erp-system-1846904,2026-03-09,2026-03-20,False,,,"{'Language': 'English', 'Level': 'CEFR not specified'}",,,IFS ERP system,Hybrid,Full-time,5+ years
1846910,Rendszerszervező (pénzügyi terület),Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/rendszerszervezo-penzugyi-terulet-1846910,2026-03-09,2026-03-20,False,,,English: B2,Bachelor,,"Atlassian Jira, Confluence",Home-Office,Full-time,5+ years
1841934,Full Stack PHP Developer,Hire-One Kft.,https://www.cvonline.hu/hu/allas/full-stack-php-developer-1841934,2026-03-09,2026-03-25,True,,,"{'Language': 'Hungarian', 'Level': None}",,"PHP, JavaScript","HTML5, CSS3, SQL, Linux",Remote,Full-time,
1841935,Full Stack PHP Developer,Hire-One Kft.,https://www.cvonline.hu/hu/allas/full-stack-php-developer-1841935,2026-03-09,2026-03-25,True,,,"{'Language': 'Hungarian', 'Level': None}",,"PHP, JavaScript","HTML5, CSS3, SQL, Linux",Remote,Full-time,
1841945,Rust Developer,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/rust-developer-1841945,2026-03-09,2026-03-16,False,Budapest,,,,Rust,"Tokio, Actix, gRPC/REST, Kafka, NATS, Solana, NEAR, Substrate, Docker, Kubernetes, Terraform, PostgreSQL, MongoDB, Redis",Hybrid,,8+ years
1841946,Digital Solutions Manager,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/digital-solutions-manager-1841946,2026-03-09,2026-03-16,False,Budapest,,English,,,"Workday, Salesforce, Azure services (Logic Apps, DevOps)",Hybrid,Full-time,
1841947,IT Security Engineer,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/it-security-engineer-1841947,2026-03-09,2026-03-16,False,Budapest,,English,,,"SIEM, Endpoint protection (EDR), Firewalls, Email security gateways, Vulnerability management tools, Azure cloud environment",Hybrid,Full-time,2+ years
1841948,Data and Reporting Manager,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/data-and-reporting-manager-1841948,2026-03-09,2026-03-16,False,Budapest,,English,,"SQL, Power BI (DAX, data modeling)","Snowflake, Azure Data Factory, Power BI",Hybrid,Full-time,
1841950,Power Platform Consultant,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/power-platform-consultant-1841950,2026-03-09,2026-03-16,False,,,,,"Power Apps, Power Automate","Microsoft Power Platform, Copilot Studio",Flexible working conditions,Full-time,2+ years
1841925,Műszaki rajzoló/konstruktőr,Viapan „Dologidő” Kft.,https://www.cvonline.hu/hu/allas/muszaki-rajzolo-konstruktor-1841925,2026-03-09,2026-03-11,False,,,"Német, angol",Középfokú,,"CAD szoftver (pl. Inventor), MS Office","Irodai, tervezhető munkarend",Full-time,
1841878,SZERVIZTECHNIKUS / IT ÜZEMELTETÉSI TECHNIKUS,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/szerviztechnikus-it-uzemeltetesi-technikus-1841878,2026-03-09,2026-03-11,False,Miskolc,,"{'Language': 'English', 'CEFR Level': 'B2'}",Középfokú műszaki vagy informatikai végzettség,,,On-site with home office,Full-time,1-3 years
1841879,IT RENDSZERMÉRNÖK,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/it-rendszermernok-1841879,2026-03-09,2026-03-11,False,Budapest,,"{'Language': 'English', 'Level': 'B2'}",Bachelor,,"Microsoft 365, Azure",Full-time,Full-time,3-5 years
1846847,NPD PROJECT MANAGER (Supporting the Soft Flow NPD Programs),BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/npd-project-manager-supporting-soft-flow-npd-programs-1846847,2026-03-09,2026-03-18,False,Pécs,,English: B2,"Bachelor, Master",,,Hybrid,Full-time,3-5 years
1848558,Szoftverfejlesztő,HSA Kft.,https://www.cvonline.hu/hu/allas/szoftverfejleszto-1848558,2026-03-09,2026-03-20,False,Budapest,,"English: B2, German",Felsőfokú végzettség (Informatikai vagy műszaki),,"PowerApps, Power Automate, MS SQL, GitHub, Powershell",Hybrid,Full-time,
1843606,Dutch Speaking Customer Service Specialist,HSA Kft.,https://www.cvonline.hu/hu/allas/dutch-speaking-customer-service-specialist-1843606,2026-03-09,2026-03-16,False,Budapest,,"Dutch: C1, English: B2",High School with Diploma,,"MS Office, WLAN, Bluetooth",On-site,Full-time,0-1 years
1843607,Holland nyelvű ügyfélszolgálati munkatárs,HSA Kft.,https://www.cvonline.hu/hu/allas/holland-nyelvu-ugyfelszolgalati-munkatars-1843607,2026-03-09,2026-03-16,False,Budapest,,"{'English': 'B2'}, {'Dutch': 'C1'}",Bachelor,,"MS Office, WLAN, Bluetooth",,,
1843609,PLC programmer,HSA Kft.,https://www.cvonline.hu/hu/allas/plc-programmer-1843609,2026-03-09,2026-03-16,False,Germany,,"{'English': 'C1'}, {'Hungarian': 'C1'}","Completed engineering studies of technician training on the field of mechatronics, automation technology, or electrical engineering",PLC,,,,3-5 years
1854396,SAP Specialista,I.K. Hofmann Personal Kft.,https://www.cvonline.hu/hu/lite/allas/sap-specialista-1854396,2026-03-09,2026-03-25,True,Debrecen,,English: B2,,"SAP EWM, SAP MM, SAP PP","ERP system, Ticketing system, SAP S/4HANA",Hybrid,Full-time,3-5 years
1851674,IT Team Leader,Starjobs Magyarország,https://www.cvonline.hu/hu/allas/it-team-leader-1851674,2026-03-09,2026-03-17,False,,,"{'Language': 'English', 'Level': 'B2'}",Felsőfokú végzettség (Bachelor),,,,Full-time,5+ years
1856492,Senior BI Developer,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-bi-developer-1856492,2026-03-09,2026-03-25,True,Budapest,,English: B2,,"Power BI (M, DAX), MS SQL, Power Automate, Power Platform","MS Excel, Power BI",Hybrid,Full-time,5+ years
1851604,IT szakértő,MÁV Szolgáltató Központ Zrt.,https://www.cvonline.hu/hu/allas/it-szakerto-1851604,2026-03-09,2026-03-25,True,Kecskemét,2000 EUR gross/month,"{'Language': 'English', 'CEFR Level': 'B'}","Bachelor, Master",,"MS Windows, Android, MDM software, AD domain environment, SCCM software, MS Office, MS Excel","On-site, Home-Office",Full-time,3-5 years
1851605,SAP modulgazda,MÁV Szolgáltató Központ Zrt.,https://www.cvonline.hu/hu/allas/sap-modulgazda-1851605,2026-03-09,2026-03-25,True,Budapest,20526.00 EUR gross/month,,Bachelor or higher (műszaki or gazdálkodási or informatika),,"SAP ECC, SuccessFactors",On-site with home office,Full-time,3-5 years
1851606,IT üzemeltető (support és rendszergazda feladatokkal) - Kecskemét,Man at Work Humánszolgáltató és Személyzeti Tanácsadó Kft.,https://www.cvonline.hu/hu/allas/it-operator-kecskemet-1851606,2026-03-09,2026-03-23,False,Kecskemét,,English: B2,Bachelor,,"VMware, Veeam, Power BI, ManageEngine",Full-time,Full-time,
1846542,IT Business Analyst,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/it-business-analyst-1846542,2026-03-09,2026-03-20,False,Budapest,,English: B2,College degree or equivalent experience,"Python, SQL (Microsoft or Oracle)",MS Office suite,Home-Office with On-site possibility,Full-time,2+ years
1846543,Senior Data Engineer,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-data-engineer-1846543,2026-03-09,2026-03-20,False,Budapest,,English: B2,,Python,"Apache Spark, Apache HBase, Apache Kafka, Google Cloud Platform (GCP), Azure, Hadoop ecosystem, Terraform, PostgreSQL, MongoDB, Google BigQuery",Home-Office,,5+ years
1841388,SAP Analyst,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-analyst-1841388,2026-03-09,2026-03-25,True,Budapest,,English: B2,,"ABAP, S/4HANA","Fiori applications, Procurement SaaS solutions",,Full-time,5+ years
1841390,IT Configuration Specialist,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/it-configuration-specialist-1841390,2026-03-09,2026-03-25,True,Hungary,,English: B2,,,"Salesforce, SAP CRM, Microsoft Dynamics",Home-Office,Full-time,2-3 years
1841031,SAP ABAP fejlesztő (logisztika),Pannonjob Kft.,https://www.cvonline.hu/hu/allas/sap-abap-fejleszto-logisztika-1841031,2026-03-09,2026-03-14,False,Debrecen,,English: B2,,ABAP (classic or OO),"SAP EWM, SAP WM, SAP LE, SAP TM, S/4 HANA",Hybrid,Full-time,3-5 years
1841032,SAP Software Engineer,Pannonjob Kft.,https://www.cvonline.hu/hu/allas/sap-software-engineer-1841032,2026-03-09,2026-03-14,False,Debrecen,,English: B2,"University degree or equivalent in Information Technologies, Industrial Engineering or Mathematics with focus on IT",ABAP,"S/4 HANA, EWM, WM, LE, TM, Kafka, Jira, Confluence",,,3 years of SAP implementation experience
1841033,SAP Szoftvermérnök,Pannonjob Kft.,https://www.cvonline.hu/hu/allas/sap-szoftvermernok-1841033,2026-03-09,2026-03-14,False,Hajdú-Bihar megye,,English: B2,,,"SAP ERP, EWM (Extended Warehouse Management), SAP LE, SAP TM, Jira, Confluence",On-site,Full-time,1-3 years
1841092,SAP Logistics Application Expert (EWM/WM/LE/TM),Pannonjob Kft.,https://www.cvonline.hu/hu/allas/sap-logistics-application-expert-ewm-wm-le-tm-1841092,2026-03-09,2026-03-14,False,Debrecen,,English: B2,Felsőfokú végzettség,,"SAP S/4HANA, EWM, WM, LE, TM, ABAP, Kafka, Jira, Confluence",On-site,Full-time,2-3 years
1841093,SAP Logistics Application Expert (EWM/WM/LE/TM),Pannonjob Kft.,https://www.cvonline.hu/hu/allas/sap-logistics-application-expert-ewm-wm-le-tm-1841093,2026-03-09,2026-03-14,False,Debrecen,,English: B2,University degree,ABAP,"SAP S/4HANA, EWM, WM, LE, TM, Kafka, Jira, Confluence",,,2-3 years
1841117,IT mérnök,Pannonjob Kft.,https://www.cvonline.hu/hu/allas/it-mernok-1841117,2026-03-09,2026-03-14,False,Miskolc,,"Magyar, Angol",Felsőfokú informatikai végzettség,,"TCP/IP, LAN/WAN, VPN, tűzfalak, Windows Server, Virtualizáció (VMware), Cloud platformok (Azure, AWS)",Általános,,
1856498,IT technikus (üzemeltetés),MÁV Szolgáltató Központ Zrt.,https://www.cvonline.hu/hu/allas/it-technikus-uzemeltetes-1856498,2026-03-09,2026-03-25,True,Miskolc,20526.00 EUR gross/month,,High School with Diploma or Bachelor,,"MS Windows, Android, MS Office",On-site,Full-time,1-3 years
1840634,Holland nyelvű Technical Support Analyst,HSA Kft.,https://www.cvonline.hu/hu/allas/holland-nyelvu-technical-support-analyst-1840634,2026-03-09,2026-03-13,False,Debrecen,,"{'English': 'B2'}, {'Dutch': 'C1'}",Bachelor,,"MS Office, WLAN, Bluetooth",,,
1840635,Dutch Speaking Technical Support Analyst,HSA Kft.,https://www.cvonline.hu/hu/allas/dutch-speaking-technical-support-analyst-1840635,2026-03-09,2026-03-13,False,Debrecen,,"Dutch: C1, English: B2",High School with Diploma,,"MS Office, WLAN, Bluetooth",,Full-time,0-1 years
1856132,ADATKÖZPONTI HARDVER ÜZEMELTETŐ RENDSZERMÉRNÖK,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/adatkozponti-hardver-uzemelteto-rendszermernok-1856132,2026-03-09,2026-03-25,True,Budapest,,English: B2,Bachelor,,,Hybrid,Full-time,3-5 years
1856377,SENIOR IT BUSINESS ANALYST (BANKI TERÜLET),BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/senior-it-business-analyst-banki-terulet-1856377,2026-03-09,2026-03-25,True,Budapest,,English: B2,Felsőfokú gazdasági és/vagy informatikai végzettség,,,Hybrid (3 days home office),Full-time,5+ years
1856133,SENIOR IT SOLUTION ARCHITECT (SOLA),BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/senior-it-solution-architect-sola-1856133,2026-03-09,2026-03-25,True,Budapest,,English: B2,Bachelor,,,Hybrid,Full-time,5+ years
1851361,Diákmunka - Begyázott rendszereket tesztelő gyakornok,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-begyazott-rendszereket-tesztelo-gyakornok-1851361,2026-03-09,2026-03-17,False,XI. kerületi Infopark,,{'English': 'B2'},Bachelor,Python,"Behave, SVN, Jenkins",Home-Office,,
1840921,Diákmunka - Test engineer trainee - Simotion project,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-test-engineer-trainee-simotion-project-1840921,2026-03-09,2026-03-23,False,Szeged,,English,Ongoing specialized higher education (IT or electrical engineering),C#,"Windows, TFS",Home office opportunity and flexible working hours,,
1840923,Diákmunka - IT támogató munkatárs (IT Support Specialist),MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-it-tamogato-munkatars-it-support-specialist-1840923,2026-03-09,2026-03-17,False,Hungary,,English: A1,High School with Diploma,,"Windows 11 Pro, Microsoft 365, VPN",Hybrid,Full-time,
1855804,Lehre Mechatronik / Hauptmodul Automatisierungstechnik,Vienna,https://www.cvonline.hu/hu/allas/lehre-mechatronik-hauptmodul-automatisierungstechnik-1855804,2026-03-09,2026-03-09,False,Böhlerwerk,,,High School with Diploma,,,,Full-time,
1851354,IT szakértő,MÁV Szolgáltató Központ Zrt.,https://www.cvonline.hu/hu/allas/it-szakerto-1851354,2026-03-09,2026-03-25,True,Pécs,,"{'Language': 'English', 'Level': 'B'}","Bachelor, Master",,"MS Windows, Android, MDM, AD, SCCM, MS Office, MS Excel",On-site,Full-time,3-5 years
1855801,Global Administrator - EPLAN Cloud Manager (m/w/d),Vienna,https://www.cvonline.hu/hu/allas/global-administrator-eplan-cloud-manager-m-w-d-1855801,2026-03-09,2026-03-14,False,Wien,70000 EUR gross/month,"{'English': None}, {'German': None}",Technische Ausbildung (HTL oder Studium),,"EPLAN Plattform, Electric P8, Pro Panel",Home-Office,Full-time,
1855786,PLC programozó,HSA Kft.,https://www.cvonline.hu/hu/allas/plc-programozo-1855786,2026-03-09,2026-03-16,False,Németország,,{'English': 'B2-C1'},Bachelor,PLC,,Hybrid,Full-time,3-5 years
1851322,Értékesítési szaktanácsadó,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/ertekesitesi-szaktanacsado-1851322,2026-03-09,2026-03-22,False,Soroksár,3500 Ft gross/hour,English,,,,On-site,Part-time,
1728574,Teamleiter (m/w/d) im Bereich Softwareentwicklung,Laendle,https://www.cvonline.hu/hu/allas/teamleiter-m-w-d-im-bereich-softwareentwicklung-1728574,2026-03-09,2026-03-09,False,,,{'English': 'B2'},"Bachelor, Master",,,,,5+ years
