job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level
1718841,Teamleiter CRM-Entwicklung MS Dynamics 365 (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/teamleiter-crm-entwicklung-ms-dynamics-365-m-w-d-1718841,2026-03-09,2026-03-09,False,,,"German: Native, English: Native",Bachelor,"JavaScript, C#, .NET, SQL","MS Dynamics CRM, MS Power Automate, Power Apps, Azure DevOps",On-site,Full-time,1-3 years
1718850,Mitarbeiter*in IT-Support,Laendle,https://www.cvonline.hu/hu/allas/mitarbeiterin-it-support-1718850,2026-03-09,2026-03-09,False,Vorarlberg,,"German: C1, English: B2",High School with Diploma,,Active Directory,Hybrid,Full-time,1-3 years
1837466,Portuguese Speaking Sales Support Intern,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/portuguese-speaking-sales-support-intern-1837466,2026-03-09,2026-03-16,False,,2500 HUF/hour,"English: C1, Portuguese: A2",Bachelor,,"SAP, MS Office, Excel, Word, PowerPoint, Outlook",Hybrid,Half-time,0-1 years
1852601,Cloud Platform Engineer (AWS),Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/cloud-platform-engineer-aws-1852601,2026-03-09,2026-03-25,True,,,,,Python,"AWS, Terraform, Docker, Kubernetes, GitHub, Azure DevOps, Jenkins",Hybrid,Full-time,5+ years
1852602,Senior Azure Devops Engineer,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-azure-devops-engineer-1852602,2026-03-09,2026-03-25,True,,,,,Bash,"Docker, Jenkins, Terraform, Git, Kubernetes, Spinnaker, Grafana, Cloudwatch, Kibana, Ansible",,Full-time,5+ years
1852603,Application Developer (Salesforce),Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/application-developer-salesforce-1852603,2026-03-09,2026-03-16,False,Budapest,,,Bachelor,"Salesforce, Apex, Lightning, Visualforce, JavaScript, Java, Python, .NET",Salesforce CRM,Hybrid,Full-time,3-5 years
1852604,Application Support Engineer (Workday),Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/application-support-engineer-workday-1852604,2026-03-09,2026-03-16,False,Budapest,,,Bachelor,"Salesforce, Apex, Lightning, Visualforce, Java, Python, JavaScript, .NET","Workday, Salesforce CRM",Hybrid,Full-time,3-5 years
1852605,Application Support Engineer (Salesforce),Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/application-support-engineer-salesforce-1852605,2026-03-09,2026-03-16,False,Budapest,,,Bachelor,,"Salesforce, Jira, ServiceNow",Hybrid,Full-time,3-5 years
1852606,BI Analyst,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/bi-analyst-1852606,2026-03-09,2026-03-16,False,Budapest,,,,,"Power BI, Azure Data Factory, Salesforce, ERP systems",Hybrid,Full-time,1-3 years
1852608,BI Developer,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/bi-developer-1852608,2026-03-09,2026-03-16,False,Budapest,,,Bachelor,"Apex, Lightning, Visualforce, JavaScript, Java, Python, .NET",Salesforce CRM,Hybrid,Full-time,3-5 years
1852609,Infrastructure Project Engineer,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/infrastructure-project-engineer-1852609,2026-03-09,2026-03-16,False,Budapest,,,,,"Microsoft Office 365, Exchange Online, Teams, SharePoint, OneDrive",Hybrid,Full-time,3-5 years
1847963,SAP SuccessFactors System Specialist,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-successfactors-system-specialist-1847963,2026-03-09,2026-03-20,False,,,English: C1,Bachelor,,SAP SuccessFactors,Hybrid,Full-time,1-3 years
1847964,SAP SuccessFactors System Specialist,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-successfactors-system-specialist-1847964,2026-03-09,2026-03-20,False,,,English: C1,Bachelor,,SAP SuccessFactors,Hybrid,Full-time,1-3 years
1847966,IT integrációs rendszerszervező,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/it-integracios-rendszerszervezo-1847966,2026-03-09,2026-03-20,False,Budapest,,"English: B2, German: B2",Bachelor,"SQL, XML, Java (J2EE)","UML, BPMN, Enterprise Architect, Middleware, SOA, Tibco, MQ, Oracle, XSD, microservice",Home-Office,Full-time,3-5 years
1847969,Business Analyst (Hybrid - Siófok),Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/business-analyst-hybrid-siofok-1847969,2026-03-09,2026-03-20,False,Siófok,,"English: A2, English: B2",Bachelor,,SharePoint,Hybrid,Full-time,3-5 years
1837390,Teszt technikus,Hire-One Kft.,https://www.cvonline.hu/hu/allas/teszt-technikus-1837390,2026-03-09,2026-03-09,False,,,English: B1,High School with Diploma,,Microsoft Office,On-site,Full-time,0-1 years
1837391,Rendszer technikus,Hire-One Kft.,https://www.cvonline.hu/hu/allas/it-technikus-1837391,2026-03-09,2026-03-09,False,,,,High School with Diploma,,,On-site,Full-time,
1852530,IT Tesztmérnök,Work Force Kft.,https://www.cvonline.hu/hu/allas/it-tesztmernok-1852530,2026-03-09,2026-03-25,True,,,English: C1,Bachelor,"Java, Python",JIRA,On-site,Full-time,3-5 years
1857397,IT Support Specialist (German speaking),Trenkwalder Kft,https://www.cvonline.hu/hu/allas/it-support-specialist-german-speaking-1857397,2026-03-09,2026-03-11,False,,,"German: C1, English: B2",Bachelor,,MS Office,Hybrid,Full-time,1-3 years
1847628,Business Consultant (m/w/d),Vienna,https://www.cvonline.hu/hu/allas/business-consultant-m-w-d-1847628,2026-03-09,2026-03-22,False,Wien,50000 EUR gross/year,,Bachelor,,,On-site with home office,Full-time,1-3 years
1847656,Full-Stack-Developer (m/w/d),Vienna,https://www.cvonline.hu/hu/allas/full-stack-developer-m-w-d-1847656,2026-03-09,2026-03-14,False,Wien,55000 EUR gross/year,English: C1,Bachelor,"C#, .NET, ASP.NET Core, SQL Server","Azure, DevOps",Hybrid,Full-time,3-5 years
1857043,IT RENDSZERGAZDA,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/it-rendszergazda-1857043,2026-03-09,2026-03-25,True,Budapest,,English: B2,High School with Diploma,,"Microsoft technologies, Windows, Office, SQL, IIS, Active Directory, Microsoft Power Platform, Linux, Azure",Hybrid,Full-time,1-3 years
1847437,Senior product owner,Magyar Posta ZRt.,https://www.cvonline.hu/hu/allas/senior-product-owner-1847437,2026-03-09,2026-03-22,False,Budapest,,,Bachelor,,"Word, Excel, Power Point, Outlook",On-site,Full-time,5+ years
1852354,Diákmunka - Software Developer trainee,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-software-developer-trainee-1852354,2026-03-09,2026-03-23,False,,2200-2800 Ft/óra,"English: C1, German: C1",Bachelor,C#,.Net,Hybrid,Full-time,0-1 years
1852357,Diákmunka - Student for IT Support & Virtual Integration Tester,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-student-it-support-virtual-integration-tester-1852357,2026-03-09,2026-03-23,False,,2200-2800 Ft/óra,,,"PowerShell, C#/.NET, C++","Windows OS, virtual integration testing environment, virtualization solutions",Hybrid,Full-time,0-1 years
1847349,Medior .NET Developer,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/medior-net-developer-1847349,2026-03-09,2026-03-17,False,,,,,".NET 6+, C#","Azure App Services, Azure Functions, Azure API Management, Microsoft Dynamics 365 Business Central APIs, Git, Bitbucket, GitHub, Azure DevOps",On-site with home office,Full-time,3-5 years
1847350,Senior Scrum Master (German speaking),HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-scrum-master-german-speaking-1847350,2026-03-09,2026-03-20,False,Budapest,,"German: C1, English: Business",,,"Jira, Confluence",Hybrid,Full-time,5+ years
1718404,Rollout Planer:in Glasfasernetz FTTH,Laendle,https://www.cvonline.hu/hu/allas/rollout-planerin-glasfasernetz-ftth-1718404,2026-03-09,2026-03-09,False,,,,,,,,,
1718405,Baukoordinator:in Glasfaserausbau FTTH,Laendle,https://www.cvonline.hu/hu/allas/baukoordinatorin-glasfaserausbau-ftth-1718405,2026-03-09,2026-03-09,False,,,,,,,,Full-time,3-5 years
1847124,RENDSZERGAZDA,HABI Kft.,https://www.cvonline.hu/hu/lite/allas/rendszergazda-1847124,2026-03-09,2026-03-20,False,Kiskunhalas,,English: B2,High School with Diploma,,"Microsoft Azure, Windows Server 2012 R2, Office 365, Octopus 8 ERP, pfSense, Ubiquiti, Microsoft Office, Excel, Access, Outlook, CorelDRAW, Corel Paintshop PRO, Adobe Photoshop, HRML, CSS, MSSQL, Dyntell BI",On-site,Full-time,3-5 years
1847125,GAZDASÁGINFORMATIKUS,HABI Kft.,https://www.cvonline.hu/hu/lite/allas/gazdasaginformatikus-1847125,2026-03-09,2026-03-20,False,Kiskunhalas,,,Bachelor,,"Excel, Power BI, SQL",On-site,Full-time,3-5 years
1847126,IT SUPPORT MUNKATÁRS,HABI Kft.,https://www.cvonline.hu/hu/lite/allas/it-support-munkatars-1847126,2026-03-09,2026-03-20,False,Kiskunhalas,,,High School with Diploma,,"Windows, Microsoft Office, Active Directory, Office 365, ticketing systems",On-site,Full-time,1-3 years
1857045,IT SUPPORT MUNKATÁRS,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/it-support-munkatars-1857045,2026-03-09,2026-03-25,True,Budapest,,,High School with Diploma,,"MS Windows 7/8/8.1/10, MS Office 2010, 2013, 2016, ticketing system",On-site,Full-time,1-3 years
1842182,IT vezető,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/it-vezeto-1842182,2026-03-09,2026-03-14,False,,,English: B1,Bachelor,,,On-site,Full-time,5+ years
1842165,Diákmunka - Informatikai rendszertámogató gyakornok,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-informatikai-rendszertamogato-gyakornok-1842165,2026-03-09,2026-03-14,False,,2600 HUF/hour,English: A2,Bachelor,,"M365, Google Workspace, Zabbix, Postfix, Exchange, PowerShell, Ansible",On-site,Full-time,0-1 years
1722074,Senior System Engineer 80-100% (w/m/d),Laendle,https://www.cvonline.hu/hu/allas/senior-system-engineer-80-100-w-m-d-1722074,2026-03-09,2026-03-09,False,,,"German: C1, English: B2",Bachelor,,"VMware, Microsoft, RHEL, Oracle, MS-SQL, M365",On-site,Full-time,5+ years
1713712,Bereichsassistenz IT 80% (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/bereichsassistenz-it-80-m-w-d-1713712,2026-03-09,2026-03-09,False,,,"German: C1, English: B2",High School with Diploma,,"MS Office, SAP",Hybrid,Full-time,1-3 years
1856497,IT mérnök,Humán Centrum Kft.,https://www.cvonline.hu/hu/allas/it-mernok-1856497,2026-03-09,2026-03-18,False,,,English: B2,Bachelor,PowerShell,"MES, ServiceNow, VMware, Azure, AWS, Windows Server",On-site,Full-time,3-5 years
1842014,SAP ABAP Developer (Logistics),Pannonjob Kft.,https://www.cvonline.hu/hu/allas/sap-abap-developer-logistics-1842014,2026-03-09,2026-03-14,False,Hajdú-Bihar megye,,English: C1,,ABAP,"SAP EWM, SAP WM, SAP LE, SAP TM, S/4 HANA",Hybrid,Full-time,3-5 years
1851904,Mobiltelefon tesztelő,Viapan „Dologidő” Kft.,https://www.cvonline.hu/hu/allas/mobiltelefon-tesztelo-1851904,2026-03-09,2026-03-10,False,Budaörs,1900 HUF/hour,,High School with Diploma,,"MS Office, Excel",On-site,Full-time,0-1 years
1851905,Mobiltelefon tesztelő,Viapan „Dologidő” Kft.,https://www.cvonline.hu/hu/allas/mobiltelefon-tesztelo-1851905,2026-03-09,2026-03-10,False,Budaörs,1900 HUF/hour,,High School with Diploma,,"MS Office, Excel",On-site,Full-time,0-1 years
1851906,Mobiltelefon tesztelő,Viapan „Dologidő” Kft.,https://www.cvonline.hu/hu/allas/mobiltelefon-tesztelo-1851906,2026-03-09,2026-03-10,False,Budaörs,1900 HUF/hour,,High School with Diploma,,"MS Office, Excel",On-site,Full-time,0-1 years
1851910,Senior Java Developer with SAP Commerce Cloud/Hybris Focus,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-java-developer-sap-commerce-cloud-hybris-focus-1851910,2026-03-09,2026-03-25,True,,,English: C1,Bachelor,Java,"SAP Commerce Cloud, Spring framework, REST API",Home-Office,Full-time,5+ years
1851911,Senior Angular developer with SAP commerce/Hybris focus,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-angular-developer-sap-commerce-hybris-focus-1851911,2026-03-09,2026-03-25,True,,,English: C1,Bachelor,"JavaScript, TypeScript, HTML5, CSS3, Angular","SAP Commerce Cloud, SAP Spartacus, CI/CD",Home-Office,Full-time,5+ years
1846904,Application Specialist - IFS ERP system,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/application-specialist-ifs-erp-system-1846904,2026-03-09,2026-03-20,False,,,English: C1,,,IFS ERP,Hybrid,Full-time,5+ years
1846910,Rendszerszervező (pénzügyi terület),Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/rendszerszervezo-penzugyi-terulet-1846910,2026-03-09,2026-03-20,False,,,English: C1,Bachelor,,"Jira, Confluence, XML, XSD, JSON, SOAP, REST",Home-Office,Full-time,5+ years
1841934,Full Stack PHP Developer,Hire-One Kft.,https://www.cvonline.hu/hu/allas/full-stack-php-developer-1841934,2026-03-09,2026-03-25,True,,Motiváló bérezés,,,"PHP, JavaScript, HTML5, CSS3, SQL","ERP, CRM, Linux",Remote munkavégzésre lehetőség,Full-time,3-5 years
1841935,Full Stack PHP Developer,Hire-One Kft.,https://www.cvonline.hu/hu/allas/full-stack-php-developer-1841935,2026-03-09,2026-03-25,True,,Motiváló bérezés,,,"PHP, JavaScript, HTML5, CSS3, SQL","ERP, CRM, Linux",Remote munkavégzésre lehetőség,Full-time,3-5 years
1841945,Rust Developer,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/rust-developer-1841945,2026-03-09,2026-03-16,False,Budapest,,,,"Rust, gRPC, REST, Solana, NEAR, Substrate, SQL, Protobuf","Tokio, Actix, Kafka, NATS, Kubernetes, Terraform, AWS, GCP, Docker, Prometheus, Grafana, TDD, BDD, DDD, PostgreSQL, MongoDB, Redis, Diesel, SQLx, Rocket",Hybrid,Full-time,5+ years
1841946,Digital Solutions Manager,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/digital-solutions-manager-1841946,2026-03-09,2026-03-16,False,Budapest,,English: C1,,,"Workday, Salesforce, Azure Logic Apps, Azure DevOps",Hybrid,Full-time,5+ years
1841947,IT Security Engineer,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/it-security-engineer-1841947,2026-03-09,2026-03-16,False,Budapest,,English: C1,,,"SIEM, EDR, Firewalls, Email security gateways, Vulnerability management tools, Microsoft Azure",Hybrid,Full-time,1-3 years
1841948,Data and Reporting Manager,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/data-and-reporting-manager-1841948,2026-03-09,2026-03-16,False,Budapest,,English: C1,Bachelor,SQL,"Power BI, Snowflake, Azure Data Factory",Hybrid,Full-time,5+ years
1841950,Power Platform Consultant,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/power-platform-consultant-1841950,2026-03-09,2026-03-16,False,,,,,,"Microsoft Power Platform, Power Apps, Power Automate, Copilot Studio, Dataverse, Azure services",Flexible working conditions,Full-time,1-3 years
1841925,Műszaki rajzoló/konstruktőr,Viapan „Dologidő” Kft.,https://www.cvonline.hu/hu/allas/muszaki-rajzolo-konstruktor-1841925,2026-03-09,2026-03-11,False,,,"German: B1, English: B1",High School with Diploma,,"CAD, Inventor, MS Office",On-site,Full-time,0-1 years
1841878,SZERVIZTECHNIKUS / IT ÜZEMELTETÉSI TECHNIKUS,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/szerviztechnikus-it-uzemeltetesi-technikus-1841878,2026-03-09,2026-03-11,False,Miskolc,,English: B2,High School with Diploma,,"SAFEQ, Zabbix, Nagios, PRTG",On-site,Full-time,1-3 years
1841879,IT RENDSZERMÉRNÖK,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/it-rendszermernok-1841879,2026-03-09,2026-03-11,False,Budapest,,English: B2,High School with Diploma,,"Microsoft 365, Azure, Azure Entra ID, Exchange Online, SharePoint Online, OneDrive, Teams, Intune, VMware, Hyper-V, Proxmox, FortiGate, Cisco, Mikrotik, UniFi",On-site,Full-time,3-5 years
1846847,NPD PROJECT MANAGER (Supporting the Soft Flow NPD Programs),BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/npd-project-manager-supporting-soft-flow-npd-programs-1846847,2026-03-09,2026-03-18,False,Pécs,,,Master,,,Hybrid,Full-time,3-5 years
1848558,Szoftverfejlesztő,HSA Kft.,https://www.cvonline.hu/hu/allas/szoftverfejleszto-1848558,2026-03-09,2026-03-20,False,,750000 HUF gross/month,English: C1,Bachelor,"PowerApps, Power Automate, SharePoint, Dataverse, OneDrive, MS SQL, Powershell","M365, GitHub, MS Office, ERP",Home-Office,Full-time,3-5 years
1843606,Dutch Speaking Customer Service Specialist,HSA Kft.,https://www.cvonline.hu/hu/allas/dutch-speaking-customer-service-specialist-1843606,2026-03-09,2026-03-16,False,Budapest,,"Dutch: C1, English: B2",High School with Diploma,,"MS Office, WLAN, Bluetooth",On-site,Full-time,1-3 years
1843607,Holland nyelvű ügyfélszolgálati munkatárs,HSA Kft.,https://www.cvonline.hu/hu/allas/holland-nyelvu-ugyfelszolgalati-munkatars-1843607,2026-03-09,2026-03-16,False,Budapest,,"Dutch: C1, English: B2",High School with Diploma,,"MS Office, WLAN, Bluetooth",On-site,Full-time,1-3 years
1843609,PLC programmer,HSA Kft.,https://www.cvonline.hu/hu/allas/plc-programmer-1843609,2026-03-09,2026-03-16,False,,,"English: B2, Hungarian: C1",Bachelor,PLC,,On-site,Full-time,3-5 years
1854396,SAP Specialista,I.K. Hofmann Personal Kft.,https://www.cvonline.hu/hu/lite/allas/sap-specialista-1854396,2026-03-09,2026-03-25,True,Debrecen,,English: C1,,,"SAP EWM, SAP MM, SAP PP, S/4HANA",Hybrid,Full-time,3-5 years
1851674,IT Team Leader,Starjobs Magyarország,https://www.cvonline.hu/hu/allas/it-team-leader-1851674,2026-03-09,2026-03-17,False,,,English: C1,Bachelor,,SAP,On-site,Full-time,5+ years
1856492,Senior BI Developer,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-bi-developer-1856492,2026-03-09,2026-03-25,True,Budapest,,English: C1,Bachelor,"DAX, M","MS Excel, MS SQL, Power Automate, Power Platform, Power BI",Hybrid,Full-time,5+ years
1851604,IT szakértő,MÁV Szolgáltató Központ Zrt.,https://www.cvonline.hu/hu/allas/it-szakerto-1851604,2026-03-09,2026-03-25,True,Kecskemét,,English: A2,Bachelor,,"MS Windows, Android, MDM, AD, SCCM, MS Office, MS Excel",On-site,Full-time,3-5 years
1851605,SAP modulgazda,MÁV Szolgáltató Központ Zrt.,https://www.cvonline.hu/hu/allas/sap-modulgazda-1851605,2026-03-09,2026-03-25,True,Budapest,,,Bachelor,,"SAP ECC HR, SAP ECC MM, SAP ECC SD, SAP ECC FI, SAP ECC AM, SAP ECC CO, SAP ECC TRCM, SAP BW, SuccessFactors",On-site,Full-time,3-5 years
1851606,IT üzemeltető (support és rendszergazda feladatokkal) - Kecskemét,Man at Work Humánszolgáltató és Személyzeti Tanácsadó Kft.,https://www.cvonline.hu/hu/allas/it-operator-kecskemet-1851606,2026-03-09,2026-03-23,False,Kecskemét,,English: C1,Bachelor,SQL,"VMware, Veeam, Power BI, ManageEngine",On-site,Full-time,3-5 years
1846542,IT Business Analyst,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/it-business-analyst-1846542,2026-03-09,2026-03-20,False,Budapest,,English: C1,Bachelor,"SQL, Python",MS Office,Hybrid,Full-time,1-3 years
1846543,Senior Data Engineer,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-data-engineer-1846543,2026-03-09,2026-03-20,False,Budapest,,English: C1,,"Python, SQL, NoSQL","Google Cloud Platform (GCP), Azure, Hadoop ecosystem, Apache Spark, Spark Streaming, Apache HBase, Apache Kafka, Google BigQuery, PostgreSQL, MongoDB, Rest API, Terraform",Hybrid,Full-time,5+ years
1841388,SAP Analyst,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-analyst-1841388,2026-03-09,2026-03-25,True,Budapest,,English: C1,,ABAP,"SAP MM, S/4HANA, Fiori",On-site,Full-time,5+ years
1841390,IT Configuration Specialist,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/it-configuration-specialist-1841390,2026-03-09,2026-03-25,True,Hungary,,English: C1,,,"Salesforce, SAP CRM, Microsoft Dynamics",Home-Office,Full-time,1-3 years
1841031,SAP ABAP fejlesztő (logisztika),Pannonjob Kft.,https://www.cvonline.hu/hu/allas/sap-abap-fejleszto-logisztika-1841031,2026-03-09,2026-03-14,False,Debrecen,,English: C1,,ABAP,"SAP EWM, SAP WM, SAP LE, SAP TM, S/4 HANA",Hybrid,Full-time,3-5 years
1841032,SAP Software Engineer,Pannonjob Kft.,https://www.cvonline.hu/hu/allas/sap-software-engineer-1841032,2026-03-09,2026-03-14,False,Debrecen,,English: Fluent,Bachelor,ABAP,"SAP S/4 HANA EWM, SAP ERP WM, SAP LE, SAP TM, Jira, Confluence",On-site,Full-time,3-5 years
1841033,SAP Szoftvermérnök,Pannonjob Kft.,https://www.cvonline.hu/hu/allas/sap-szoftvermernok-1841033,2026-03-09,2026-03-14,False,Hajdú-Bihar megye,,English: C1,,,"S/4 HANA, EWM, SAP ERP WM, SAP LE, SAP TM, Kafka, Jira, Confluence",On-site,Full-time,1-3 years
1841092,SAP Logistics Application Expert (EWM/WM/LE/TM),Pannonjob Kft.,https://www.cvonline.hu/hu/allas/sap-logistics-application-expert-ewm-wm-le-tm-1841092,2026-03-09,2026-03-14,False,Debrecen,,English: C1,Bachelor,ABAP,"SAP S/4HANA, EWM, WM, LE, TM, Kafka, Jira, Confluence",On-site,Full-time,1-3 years
1841093,SAP Logistics Application Expert (EWM/WM/LE/TM),Pannonjob Kft.,https://www.cvonline.hu/hu/allas/sap-logistics-application-expert-ewm-wm-le-tm-1841093,2026-03-09,2026-03-14,False,Debrecen,,English: C1,Bachelor,ABAP,"SAP S/4HANA, SAP EWM, SAP WM, SAP LE, SAP TM, Kafka, Jira, Confluence",On-site,Full-time,1-3 years
1841117,IT mérnök,Pannonjob Kft.,https://www.cvonline.hu/hu/allas/it-mernok-1841117,2026-03-09,2026-03-14,False,Miskolc,,"Hungarian: C1, English: B2",Bachelor,PowerShell,"VMware, Azure, AWS, ServiceNow",On-site,Full-time,3-5 years
1856498,IT technikus (üzemeltetés),MÁV Szolgáltató Központ Zrt.,https://www.cvonline.hu/hu/allas/it-technikus-uzemeltetes-1856498,2026-03-09,2026-03-25,True,Miskolc,,,High School with Diploma,,"MS Windows, Android, MS Office",On-site,Full-time,1-3 years
1840634,Holland nyelvű Technical Support Analyst,HSA Kft.,https://www.cvonline.hu/hu/allas/holland-nyelvu-technical-support-analyst-1840634,2026-03-09,2026-03-13,False,Debrecen,,"Dutch: C1, English: B2",High School with Diploma,,"MS Office, WLAN, Bluetooth",On-site,Full-time,1-3 years
1840635,Dutch Speaking Technical Support Analyst,HSA Kft.,https://www.cvonline.hu/hu/allas/dutch-speaking-technical-support-analyst-1840635,2026-03-09,2026-03-13,False,Debrecen,,"Dutch: C1, English: B2",High School with Diploma,,"MS Office, WLAN, Bluetooth",On-site,Full-time,1-3 years
1856132,ADATKÖZPONTI HARDVER ÜZEMELTETŐ RENDSZERMÉRNÖK,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/adatkozponti-hardver-uzemelteto-rendszermernok-1856132,2026-03-09,2026-03-25,True,Budapest,,English: C1,Bachelor,,,Hybrid,Full-time,3-5 years
1856377,SENIOR IT BUSINESS ANALYST (BANKI TERÜLET),BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/senior-it-business-analyst-banki-terulet-1856377,2026-03-09,2026-03-25,True,Budapest,,English: C1,Bachelor,,,Hybrid,Full-time,5+ years
1856133,SENIOR IT SOLUTION ARCHITECT (SOLA),BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/senior-it-solution-architect-sola-1856133,2026-03-09,2026-03-25,True,Budapest,,English: C1,Bachelor,,,Hybrid,Full-time,5+ years
1851361,Diákmunka - Begyázott rendszereket tesztelő gyakornok,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-begyazott-rendszereket-tesztelo-gyakornok-1851361,2026-03-09,2026-03-17,False,Budapest,2900 HUF/hour,"English: B2, German: B2",Bachelor,Python,"SVN, Jenkins, Behave, Selenium, pytest, Linux",Hybrid,Full-time,0-1 years
1840921,Diákmunka - Test engineer trainee - Simotion project,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-test-engineer-trainee-simotion-project-1840921,2026-03-09,2026-03-23,False,Szeged,2200-2800 Ft/óra,English: B2,Bachelor,C#,TFS,Home-Office,Full-time,0-1 years
1840923,Diákmunka - IT támogató munkatárs (IT Support Specialist),MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-it-tamogato-munkatars-it-support-specialist-1840923,2026-03-09,2026-03-17,False,,2500 HUF gross/hour,English: A2,,,"Microsoft 365, Windows 11 Pro, VPN",Hybrid,Half-time,0-1 years
1855804,Lehre Mechatronik / Hauptmodul Automatisierungstechnik,Vienna,https://www.cvonline.hu/hu/allas/lehre-mechatronik-hauptmodul-automatisierungstechnik-1855804,2026-03-09,2026-03-09,False,Böhlerwerk,1071 EUR gross/month,,High School with Diploma,,,On-site,Full-time,0-1 years
1851354,IT szakértő,MÁV Szolgáltató Központ Zrt.,https://www.cvonline.hu/hu/allas/it-szakerto-1851354,2026-03-09,2026-03-25,True,Pécs,,English: Basic,Bachelor,,"MS Windows, Android, MDM, AD, SCCM, MS Office, MS Excel",On-site,Full-time,3-5 years
1855801,Global Administrator - EPLAN Cloud Manager (m/w/d),Vienna,https://www.cvonline.hu/hu/allas/global-administrator-eplan-cloud-manager-m-w-d-1855801,2026-03-09,2026-03-14,False,Wien,70000 EUR gross/year,"Deutsch: C1, English: B2",Bachelor,,"EPLAN Electric P8, EPLAN Pro Panel",On-site with home office,Full-time,3-5 years
1855786,PLC programozó,HSA Kft.,https://www.cvonline.hu/hu/allas/plc-programozo-1855786,2026-03-09,2026-03-16,False,,,"German: B2-C1, English: B2-C1",Bachelor,,,On-site,Full-time,3-5 years
1851322,Értékesítési szaktanácsadó,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/ertekesitesi-szaktanacsado-1851322,2026-03-09,2026-03-22,False,Soroksár,"1882 HUF/hour gross + sales bonus, average hourly wage can reach 3500 HUF",,,,,On-site,Short-term,0-1 years
1728574,Teamleiter (m/w/d) im Bereich Softwareentwicklung,Laendle,https://www.cvonline.hu/hu/allas/teamleiter-m-w-d-im-bereich-softwareentwicklung-1728574,2026-03-09,2026-03-09,False,,,"German: C1, English: C1",Bachelor,,,On-site,Full-time,5+ years
1728577,Solutionarchitekt*in mit Fokus SAP,Laendle,https://www.cvonline.hu/hu/allas/solutionarchitektin-mit-fokus-sap-1728577,2026-03-09,2026-03-09,False,Kennelbach,37289 EUR gross/year,"German: C1, English: B2",Bachelor,,"SAP, S/4HANA, Fiori",Hybrid,Full-time,3-5 years
