job_id,url,first_seen,last_seen,active,Job Title,Location,Salary,Language Requirements,Education Requirements,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,Company Name
5169220,https://www.profesia.sk/praca/prima-banka-slovensko/O5169220?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-02-16,True,Business Analyst,Bratislava,1500 EUR gross,"Slovak, Advanced",University + degree + field,,"Microsoft Excel - Advanced, Microsoft Word - Advanced, Microsoft PowerPoint - Advanced, SQL - Intermediate",On-site,Full-time,2 years of experience on full-time basis,"Prima banka Slovensko, a.s."
5186097,https://www.profesia.sk/praca/ableneo-slovensko/O5186097?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,Senior AI Python Software Engineer,Bratislava,From 3500 EUR/month gross,"Slovak - Advanced (C1), English - Upper intermediate (B2)",University education (Master's degree),Python - Expert,"GitLab, Jira, CI/CD, FastAPI, Elastic/Azure AI Search",Hybrid (On-site with home office),Full-time,Minimally 8 years of experience as a software engineer,ableneo Slovensko s.r.o.
5186088,https://www.profesia.sk/praca/teamative/O5186088?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-12-17,False,IT Service Desk Employee,Košice,From 2200 EUR gross,"English - Advanced (C1), German - Upper intermediate (B2), Slovak - Advanced (C1)",Secondary with school-leaving examination or Higher Professional Education or University education (Bachelor's degree/Master's degree),,"Microsoft Office365, Windows 10/11, MDM via Intune and Apple Business Manager",On-site,Full-time,"Experienced (requires experience with Microsoft Office365 Education as IT-Administrator/Supporter, Windows 10/11, MDM via Intune and Apple Business Manager, printers and networks)",teamative a. s.
5186084,https://www.profesia.sk/praca/moxymind/O5186084?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-02-07,False,Senior QA Engineer,"Košice, Slovakia",From 3000 EUR gross per month,English - Intermediate,University education (Bachelor's degree),"Python, Java, JavaScript","Karate, Postman, Wiremock, JUnit, Cucumber, Jenkins, Git",Hybrid (On-site with home office),Full-time,5+ years of QA experience,Moxymind s. r. o.
5186046,https://www.profesia.sk/praca/kodys-slovensko/O5186046?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-01-06,False,Junior System Engineer,Bratislava,1200 - 1600 EUR gross,"Slovak - Advanced (C1), English - Advanced (C1)","University + degree in Informatics, Information and Communication Technologies, Computer Networks, Information Systems, Automation, Electrical Engineering",,,Hybrid,Full-time,Entry level,"KODYS Slovensko, s.r.o."
5186066,https://www.profesia.sk/praca/gigaprint-sk/O5186066?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,Remote Part time Junior front-end developer,,10 EUR/hod. gross,"Slovenčina - C1, Maďarčina - C1",Basic + Maturita,"PHP (Mierne pokročilý), Laravel (Mierne pokročilý), Vue 3 (Mierne pokročilý), Docker (Mierne pokročilý), HTML + CSS (Mierne pokročilý)",Git,Home-Office,Short-term,Junior,Gigaprint.sk s.r.o.
5182833,https://www.profesia.sk/praca/starmedia/O5182833?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,Data Scientist,Bratislava,2200 EUR gross,"English - B1, Slovak - C1",University degree in relevant field,"Python, SQL (primarily MSSQL)","Power BI, Excel, Machine Learning and Deep Learning tools",On-site with home office,Full-time,2 years of experience,"Starmedia, s. r. o."
5147593,https://www.profesia.sk/praca/kooperativa-poistovna-vienna-insurance-group/O5147593?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-01-16,False,IT Analyst,Bratislava,2300 EUR gross,English - C1,University degree in relevant field,,"Microsoft Word, Microsoft Excel, Microsoft PowerPoint, GPT/LLM",,Full-time,3 years of experience,"KOOPERATIVA poisťovňa, a.s. Vienna Insurance Group"
5186007,https://www.profesia.sk/praca/slovanet/O5186007?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-02-09,False,Senior Network Security Administrator Fortinet,Banská Bystrica,2500 EUR gross,English - Intermediate (B1),University degree in IT / Telekomunikácie / Technical field,"shell, Perl, PHP, awk",,Hybrid (2 days remote),Full-time,3+ years in network security with Fortinet products,"Slovanet, a. s."
5186004,https://www.profesia.sk/praca/slovanet/O5186004?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-02-09,False,Senior Network Security Administrator Fortinet,Žilina,2500 EUR gross,"English - Intermediate (B1), Slovak",University degree in IT / Telekomunikácie / Technical field,"shell, Perl, PHP, awk","Fortinet products, Cisco products",Hybrid (2 days remote),Full-time,3+ years in network security,"Slovanet, a. s."
5186003,https://www.profesia.sk/praca/slovanet/O5186003?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-02-09,False,Senior Network Security Administrator Fortinet,Trenčín,2500 EUR gross,"English - Intermediate (B1), Slovak",University degree in IT / Telekomunikácie / Technical field,,,Hybrid (2 days remote),Full-time,3+ years of experience in network security,"Slovanet, a. s."
5185996,https://www.profesia.sk/praca/fpt-slovakia/O5185996?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-04,False,IT Specialist/Administrator,,From 2 100 EUR/month + variable component,"English, German",University degree in IT or related field,,"Ivanti EPM, VMware vSphere, Windows Server",Remote work,Full-time,Mid/Senior level,Fpt Slovakia s.r.o.
5185970,https://www.profesia.sk/praca/swiss-re/O5185970?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-04,False,Operations Specialist,"Bratislava, Slovakia",1900 - 3200 EUR gross/month,"English, Upper intermediate (B2)",University education (Bachelor's degree),,"MS Office (Office 365), Teams, SharePoint, Power BI, PowerApps",Hybrid,Full-time,,Swiss Re
5185951,https://www.profesia.sk/praca/dovera-zdravotna-poistovna/O5185951?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,ASP.Net Developer,Košice,7 EUR/hod gross,"English, B1",University - IT,".Net Core 3.1, MSSQL, ASP.NET, C-Sharp, Kotlin, Swift, ReactJS, TypeScript, Cache",,On-site with home office (Brigády),Short-term,,"DÔVERA zdravotná poisťovňa, a. s."
5139205,https://www.profesia.sk/praca/swiss-re/O5139205?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-02-14,False,Senior Connectivity Network Engineer,"Bratislava, Slovakia",3800 - 6300 EUR gross per month,"English, Upper intermediate (B2)",University education (Master's degree),,"EfficientIP SOLIDserver, F5 Big-IP LTM, Python, Shell",Hybrid,Full-time,,Swiss Re
5185871,https://www.profesia.sk/praca/o2-slovakia/O5185871?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,IT Security Architect,Bratislava,3000 EUR gross,English - Technical,University + degree in IT security or related field.,,,On-site with home office (occasionally),Full-time,Minimum 4 years in IT security,"O2 Slovakia, s.r.o."
5185842,https://www.profesia.sk/praca/csob-financna-skupina/O5185842?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,Business Analyst,Bratislava,2300 EUR gross,"English, B2",,,"Jira, Confluence, Enterprise Studio, CASE tools",Hybrid (On-site with home office),Full-time,,ČSOB Finančná skupina
5185835,https://www.profesia.sk/praca/greyson-consulting/O5185835?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-04,False,Junior IT Tester,Bratislava,1400 EUR gross,"English - B2, Slovak - C2",University (Bachelor's degree),,,On-site with home office,Full-time,Entry level,Greyson Consulting s.r.o.
5185836,https://www.profesia.sk/praca/soitron/O5185836?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,Junior Network Infrastructure Installation Technician,"Slovakia, Czech Republic, Poland",1100 EUR gross + variable component + benefits,English - Intermediate (B1),High School Diploma with advanced vocational education or higher,,,On-site with home office (Requires travel),Full-time,Entry-level,"SOITRON, s.r.o."
5185826,https://www.profesia.sk/praca/ministerstvo-investicii-regionalneho-rozvoja-a-informatizacie-slovenskej-republiky/O5185826?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,AI Specialist,Bratislava,2200 EUR gross,"English, B2",University + degree + field,,,Hybrid (max. 5 days remote per month),Full-time,2 years of experience in AI implementation,"Ministerstvo investícií, regionálneho rozvoja a informatizácie Slovenskej republiky"
5027379,https://www.profesia.sk/praca/natuvion-slovakia/O5027379?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-02-12,False,ABAP Programmer,Košice,2 000 - 5 000 EUR gross + variable bonus,"English - Intermediate (B2), German - Intermediate (B2)",University degree in Informatics,ABAP,,On-site with home office,Full-time,Minimum 3 years of experience with ABAP programming,Natuvion Slovakia s.r.o.
5036507,https://www.profesia.sk/praca/narodne-centrum-zdravotnickych-informacii/O5036507?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-02-16,True,Benefity Administrátor sieťovej bezpečnosti,Bratislava,2300 EUR gross,English - B2,University + Informatics,,"Linux, WAF, Networking, Check Point Next Generation Firewall (NGFW), Microsoft Windows",,Full-time,3 years,Národné centrum zdravotníckych informácií
5146540,https://www.profesia.sk/praca/narodne-centrum-zdravotnickych-informacii/O5146540?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-04,False,Benefity Administrátor sieťovej bezpečnosti,Bratislava,2300 EUR gross,English - B2,University + Informatics,,"Linux, WAF, Networking, Check Point Next Generation Firewall (NGFW), Microsoft Windows",,Full-time,3 years,Národné centrum zdravotníckych informácií
5123814,https://www.profesia.sk/praca/narodne-centrum-zdravotnickych-informacii/O5123814?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-02-16,True,Security Specialist - DevSecOps,Bratislava,2200 EUR gross,"Slovak - Expert (C2), English - Upper Intermediate (B2)","University + degree in IT, information security, cybernetics",,"GitLab CI/CD, Harbor, OpenSCAP, Armosec, ArgoCD, ArgoWorkflow, Ansible, IriusRisk, SAST/DAST/SCA tools, Secure Code Review, Secret Scanning, OpenShift, Kubernetes, Docker image scanning, Prometheus, Fluentbit, QRadar, rsyslog, Dynatrace",,Full-time,2 years of experience in IT,National Center for Health Information
5185772,https://www.profesia.sk/praca/swiss-re/O5185772?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-04,False,Application Engineer,"Bratislava, Slovakia",2700 - 4500 EUR gross/month,"English, Upper intermediate (B2)",University education (Bachelor's degree),"Java, Spring Boot, Hibernate, Docker, PostgreSQL, OAuth","Azure DevOps, Gitlab/Github",Hybrid,Full-time,,Swiss Re
5185680,https://www.profesia.sk/praca/procesna-automatizacia-kosice/O5185680?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,Servisný technik,"Košice Šaca, Lúčna, Šaca",1600 EUR gross,"Slovak, Advanced","University + degree + field of IT, elektrotechnika, automatizácia",,- Pokročilý PLC Siemens - Mierne pokročilý OS MS Windows,On-site,Full-time,3 years,PROCESNÁ AUTOMATIZÁCIA a.s.
5185691,https://www.profesia.sk/praca/goodwill-recruitment/O5185691?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,"PHP Developer (Symfony, React)",Košice,2000 - 2700 EUR gross,"English, B2",University degree in Informatics,"PHP, OOP, JavaScript, HTML, CSS, Bootstrap, SQL, Git","Symfony framework, API Platform, React",On-site with home office (twice a week),Full-time,,"GoodWill Recruitment, s.r.o."
5185688,https://www.profesia.sk/praca/slovenske-elektrarne/O5185688?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,Internship/Stagiaire,Bratislava,8 EUR/hod. (brutto),"Slovak, Basic",University + degree + field of economics or management (2nd - 4th year),,"Excel, PowerPoint",On-site with home office,Short-term,Entry-level,Slovenské elektrárne
5185684,https://www.profesia.sk/praca/predvyber-cz/O5185684?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,IT Specialista pre priemysel,Brezno,1500 EUR gross,English - Intermediate (B2),Secondary School with Maturity or Higher Vocational Education,,,Hybrid,Full-time,,PŘEDVÝBĚR.CZ a.s.
5185683,https://www.profesia.sk/praca/pantheon-team/O5185683?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-02-16,True,Junior DevOps Engineer,"Banská Bystrica, Slovakia",1500 EUR gross,English - Upper intermediate (B2),University education (Bachelor's degree),"Python - Basic, Bash - Basic","UNIX/Linux - Basic, DevOps - Basic",On-site with home office,Full-time,Junior,PANTHEON.tech
5138644,https://www.profesia.sk/praca/caterpillar-slovakia/O5138644?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-02-16,True,Solution Lead - Data,"Košice, Slovakia",4500 EUR gross,"English, Upper intermediate (B2)",University education (Master's degree),,,On-site with home office,Full-time,,Cat Digital Slovakia
5168696,https://www.profesia.sk/praca/caterpillar-slovakia/O5168696?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-01-26,False,Data Engineer,Košice,3000 EUR gross,English - Upper intermediate (B2),University education (Master's degree),Python,"SQL/NoSQL databases, CI/CD tools, Terraform or CloudFormation",,Full-time,,Cat Digital Slovakia branch
5168445,https://www.profesia.sk/praca/caterpillar-slovakia/O5168445?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-02-09,False,Lead Software Engineer - Java,"Košice, Slovakia",4600 EUR gross,"English, Advanced (C1)",University education (Bachelor's degree),Java,"AWS or Azure, Jenkins, GitHub Actions, SonarQube, Fortify, Dyna Trace or App Dynamics",On-site with home office,Full-time,Proven experience required,Cat Digital Slovakia
5185663,https://www.profesia.sk/praca/deutsche-telekom-services-europe-slovakia/O5185663?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,Technical Lead Full Stack Developer,Bratislava,From 3500 EUR/month gross,English - Advanced (C1),University education (Master's degree),"JavaScript, React, Next.js, Python","CI/CD, Docker, Kubernetes",Hybrid,Full-time,10+ years leading full-stack development teams,Deutsche Telekom Services Europe Slovakia
